idkab;nmprov;nmkab;persen_anggaran_kesehatan;persen_anggaran_sampah;persen_anggaran_lh;adap_score;adap_score_hat
3574;JAWA TIMUR;PROBOLINGGO KOTA;24.2;0.65;0.08;48.8623567556478;48.107848290748194
3575;JAWA TIMUR;PASURUAN KOTA;19.82;1.39;0.15;48.1382895001684;50.02425967665456
3576;JAWA TIMUR;MOJOKERTO KOTA;24.12;0.46;0.05;54.6355795051326;47.010469644312565
3577;JAWA TIMUR;MADIUN KOTA;20.24;0.69;0.16;57.4479253726536;46.96483482054555
3579;JAWA TIMUR;BATU KOTA;9.5;0.68;0.11;49.9517747712948;41.83578808501723
3601;BANTEN;PANDEGLANG ;14.05;0.07;0.05;33.4380850434393;40.663836051737455
3602;BANTEN;LEBAK ;16.8;0.25;0.11;34.6552298826981;43.07415466712782
3603;BANTEN;TANGERANG ;19.64;0.89;0.14;43.155368524313;47.52974146468675
3604;BANTEN;SERANG ;16.1;0.91;0.15;36.0995382210882;46.094882528627835
3671;BANTEN;TANGERANG KOTA;15.73;2.6;0.25;51.3794633045164;54.4530145116033
3672;BANTEN;CILEGON KOTA;16.07;0.7;0.31;49.7351581424193;45.97175985507102
3673;BANTEN;SERANG KOTA;9.2;1.9;0.09;41.9288275114742;47.34710481712885
3674;BANTEN;TANGERANG SELATAN KOTA;18.21;4.59;0.16;53.1882799990445;64.45572895820115
5101;BALI;JEMBRANA ;17.25;0.37;0.02;51.078854438416;43.34609635213783
5102;BALI;TABANAN ;21.74;0.47;0.02;53.8909701596574;45.82731530875165
5103;BALI;BADUNG ;17.5;1.45;0.07;60.4773135323633;48.82852220122448
5104;BALI;GIANYAR ;23.94;0.16;0.05;55.9314118221992;45.51457507724329
5105;BALI;KLUNGKUNG ;27.01;0.77;0.03;49.6945255657021;49.65623651042672
5106;BALI;BANGLI ;27.91;0.34;0.01;46.7560166086428;47.9202384241142
5107;BALI;KARANGASEM ;18.33;0.66;0.03;45.7546902317437;45.252660987371165
5108;BALI;BULELENG ;19.94;0.71;0.03;46.5982809772206;46.209084682212286
5201;NUSA TENGGARA BARAT;LOMBOK BARAT ;19.44;0.45;0.11;41.8071492480854;45.19921011236632
5202;NUSA TENGGARA BARAT;LOMBOK TENGAH ;13.32;0.15;0.03;38.6427021109909;40.60442774237219
5203;NUSA TENGGARA BARAT;LOMBOK TIMUR ;19.18;0.21;0.01;41.5452527860124;43.3999302032461
5204;NUSA TENGGARA BARAT;SUMBAWA ;23.74;0.36;0.15;46.3365265943504;46.919276390663335
5205;NUSA TENGGARA BARAT;DOMPU ;16.73;0.27;0.03;45.7949889806467;42.696662963229514
5206;NUSA TENGGARA BARAT;BIMA ;16.94;0.08;0.11;45.770184270437;42.334784952505714
5207;NUSA TENGGARA BARAT;SUMBAWA BARAT ;13.5;0.19;0.19;55.4549980896094;41.75473607471894
5208;NUSA TENGGARA BARAT;LOMBOK UTARA ;19.87;1.08;0.03;36.8861537257051;47.923340608203475
5271;NUSA TENGGARA BARAT;MATARAM KOTA;22.32;1.67;0.05;54.0152544703811;51.91343344429838
5272;NUSA TENGGARA BARAT;BIMA KOTA;18.85;0.43;0.12;51.8230900433084;44.895872614651864
5301;NUSA TENGGARA TIMUR;SUMBA BARAT ;22.42;0.23;0.08;35.260585403448;45.32975986986582
5302;NUSA TENGGARA TIMUR;SUMBA TIMUR ;19.03;0.01;0.17;36.5280022118677;43.27028106189864
5303;NUSA TENGGARA TIMUR;KUPANG ;15.69;0.07;0.16;36.8907231568429;42.00351118773089
5304;NUSA TENGGARA TIMUR;TIMOR TENGAH SELATAN ;19.52;0.13;0.01;30.2467114002083;43.17466921210856
5305;NUSA TENGGARA TIMUR;TIMOR TENGAH UTARA ;22.2;0.33;0.04;40.9457253160601;45.48282112465426
5306;NUSA TENGGARA TIMUR;BELU ;22.12;0.41;0.2;41.2440516795423;46.70548165255101
5307;NUSA TENGGARA TIMUR;ALOR ;18.71;0.17;0.02;42.7106898928783;43.05594124108789
5308;NUSA TENGGARA TIMUR;LEMBATA ;12.35;0.0;0.01;43.4435185141909;39.35251819156587
5309;NUSA TENGGARA TIMUR;FLORES TIMUR ;17.04;0.15;0.02;46.2744241615689;42.214199142937424
5310;NUSA TENGGARA TIMUR;SIKKA ;23.62;0.04;0.0;42.8998357326915;44.52990315597688
5311;NUSA TENGGARA TIMUR;ENDE ;20.46;0.41;0.03;41.0278941777637;45.0264657819557
5312;NUSA TENGGARA TIMUR;NGADA ;18.9;0.34;0.01;46.4401068849569;43.887933055568105
5313;NUSA TENGGARA TIMUR;MANGGARAI ;18.63;0.46;0.01;40.7480904114922;44.333233342324476
5314;NUSA TENGGARA TIMUR;ROTE NDAO ;15.29;0.08;0.08;39.4335046042899;41.43115445152935
5315;NUSA TENGGARA TIMUR;MANGGARAI BARAT ;18.28;0.56;0.01;39.9829899161827;44.64837483126204
5316;NUSA TENGGARA TIMUR;SUMBA TENGAH ;16.79;0.06;0.33;37.3812817968983;43.38472859264166
5317;NUSA TENGGARA TIMUR;SUMBA BARAT DAYA ;12.78;0.07;0.08;27.5180716753788;40.26065948543806
5318;NUSA TENGGARA TIMUR;NAGEKEO ;16.78;0.0;0.02;42.6125931106174;41.390170626034
5319;NUSA TENGGARA TIMUR;MANGGARAI TIMUR ;16.39;0.11;0.04;38.2727020674696;41.8447185809524
5320;NUSA TENGGARA TIMUR;SABU RAIJUA ;14.65;0.0;0.15;38.0871617156565;41.152762528329156
5321;NUSA TENGGARA TIMUR;MALAKA ;19.45;0.12;0.0;40.3995036975867;43.041098712982176
5371;NUSA TENGGARA TIMUR;KUPANG KOTA;13.08;0.73;0.09;54.8131279715991;43.56372901318115
6101;KALIMANTAN BARAT;SAMBAS ;15.23;0.47;0.1;40.4593166074545;43.354371609079536
6102;KALIMANTAN BARAT;BENGKAYANG ;15.79;0.13;0.11;38.363847856022;42.05600744677112
6103;KALIMANTAN BARAT;LANDAK ;19.71;0.37;0.13;33.79120678846;45.05275155496898
6104;KALIMANTAN BARAT;MEMPAWAH ;26.63;0.48;0.03;42.0750933159774;48.11801254221679
6105;KALIMANTAN BARAT;SANGGAU ;15.91;0.15;0.15;33.9304568742319;42.424327712107846
6106;KALIMANTAN BARAT;KETAPANG ;12.08;0.39;0.17;34.1354349655079;41.95266265202243
6107;KALIMANTAN BARAT;SINTANG ;17.21;0.09;0.06;31.0927075391165;42.22747278374279
6108;KALIMANTAN BARAT;KAPUAS HULU ;13.39;0.1;0.12;37.9222260564982;40.895450649778056
6109;KALIMANTAN BARAT;SEKADAU ;19.65;0.22;0.03;33.7367565364837;43.76758036933332
6110;KALIMANTAN BARAT;MELAWI ;10.85;0.07;0.06;28.8492897692574;39.28678371794735
6111;KALIMANTAN BARAT;KAYONG UTARA ;15.27;0.04;0.3;43.0140249509209;42.4449219938903
6112;KALIMANTAN BARAT;KUBU RAYA ;12.05;1.05;0.09;39.47498418685;44.61246007780014
6172;KALIMANTAN BARAT;SINGKAWANG KOTA;27.87;0.56;0.01;47.8388574704061;48.94025146659578
6201;KALIMANTAN TENGAH;KOTAWARINGIN BARAT ;23.73;0.72;0.08;48.0345500817126;48.22775158295755
6202;KALIMANTAN TENGAH;KOTAWARINGIN TIMUR ;18.77;0.13;0.02;36.024427313405;42.894081712162844
6203;KALIMANTAN TENGAH;KAPUAS ;14.3;0.24;0.12;36.2429958227538;41.963200067916006
6204;KALIMANTAN TENGAH;BARITO SELATAN ;17.3;0.37;0.05;38.4493481558414;43.53366818611377
6205;KALIMANTAN TENGAH;BARITO UTARA ;19.51;0.65;0.14;40.5021691075792;46.339291324367586
6206;KALIMANTAN TENGAH;SUKAMARA ;16.39;0.16;0.29;48.3491548586875;43.45723324739255
6207;KALIMANTAN TENGAH;LAMANDAU ;19.78;0.48;0.03;41.081477670432;45.05238637412126
6208;KALIMANTAN TENGAH;SERUYAN ;15.78;0.56;0.13;37.2232175885039;44.19031316660262
6209;KALIMANTAN TENGAH;KATINGAN ;14.24;0.33;0.26;37.0290119187921;43.1318592609632
6210;KALIMANTAN TENGAH;PULANG PISAU ;16.21;0.02;0.31;43.9314332275781;42.82631559649499
6211;KALIMANTAN TENGAH;GUNUNG MAS ;16.56;0.25;0.28;36.6144107770198;43.90285087066013
6212;KALIMANTAN TENGAH;BARITO TIMUR ;12.37;0.09;0.03;46.5800908448396;39.89620031543434
6213;KALIMANTAN TENGAH;MURUNG RAYA ;16.39;0.2;0.03;36.0219004943461;42.21425497085119
6271;KALIMANTAN TENGAH;PALANGKA RAYA KOTA;13.34;0.53;0.12;48.3640081367619;42.901724902513095
6301;KALIMANTAN SELATAN;TANAH LAUT ;18.61;0.19;0.2;45.8309279687985;44.09671344266225
6302;KALIMANTAN SELATAN;KOTABARU ;14.11;0.12;0.12;41.3531084071258;41.31203291439702
6303;KALIMANTAN SELATAN;BANJAR ;20.94;1.16;0.11;40.8445160547365;49.220148301320954
6304;KALIMANTAN SELATAN;BARITO KUALA ;13.18;0.06;0.04;41.1014815572205;40.172236219110864
6305;KALIMANTAN SELATAN;TAPIN ;12.7;0.5;0.14;43.6944873655369;42.58389763943121
6306;KALIMANTAN SELATAN;HULU SUNGAI SELATAN ;27.89;0.73;0.14;47.9630671492413;50.46707205065739
6307;KALIMANTAN SELATAN;HULU SUNGAI TENGAH ;20.24;0.58;0.27;44.7712888261525;47.05159256828526
6308;KALIMANTAN SELATAN;HULU SUNGAI UTARA ;30.89;0.34;0.11;46.6735095279251;49.80454769350975
6309;KALIMANTAN SELATAN;TABALONG ;14.29;1.25;0.12;47.3207195859363;46.72369585692071
6310;KALIMANTAN SELATAN;TANAH BUMBU ;14.53;0.41;0.16;46.6525319302967;43.08841835012487
6311;KALIMANTAN SELATAN;BALANGAN ;14.49;0.32;0.08;49.3912299726498;42.20539549165452
6371;KALIMANTAN SELATAN;BANJARMASIN KOTA;16.23;4.14;0.33;55.6537785965614;62.382704410822925
6372;KALIMANTAN SELATAN;BANJAR BARU KOTA;11.3;1.8;0.11;51.981167704035;47.92528249564445
6401;KALIMANTAN TIMUR;PASER ;10.94;0.36;0.14;44.9655830114337;41.13574205444928
6402;KALIMANTAN TIMUR;KUTAI BARAT ;14.96;0.09;0.07;42.8912120826348;41.27558028348418
6403;KALIMANTAN TIMUR;KUTAI KARTANEGARA ;15.64;0.22;0.35;42.3006653143345;43.735038341906815
6404;KALIMANTAN TIMUR;KUTAI TIMUR ;15.18;0.36;0.11;43.222454003836;42.8681025213682
6405;KALIMANTAN TIMUR;BERAU ;16.78;0.56;0.13;49.9667745846579;44.63784983347789
6409;KALIMANTAN TIMUR;PENAJAM PASER UTARA ;18.8;0.23;0.0;45.7724464677556;43.26915713409156
6411;KALIMANTAN TIMUR;MAHAKAM HULU ;12.3;0.14;0.18;39.8261893133519;40.92673741308595
6471;KALIMANTAN TIMUR;BALIKPAPAN KOTA;16.45;2.73;0.24;56.0488570151582;55.33348903058984
6472;KALIMANTAN TIMUR;SAMARINDA KOTA;11.58;0.11;0.02;55.6824503368615;39.58193721286094
6474;KALIMANTAN TIMUR;BONTANG KOTA;19.92;1.19;0.42;54.5742809943951;50.612209704343925
6501;KALIMANTAN UTARA;MALINAU ;13.74;0.55;0.09;41.4384579383331;43.00990043309979
6502;KALIMANTAN UTARA;BULUNGAN ;25.57;0.85;0.04;48.4376532900175;49.4442721682122
6503;KALIMANTAN UTARA;TANA TIDUNG ;17.07;0.55;0.05;48.7771159350838;44.27993753295149
6504;KALIMANTAN UTARA;NUNUKAN ;17.5;0.58;0.13;34.1720505671656;45.054432098096854
6571;KALIMANTAN UTARA;TARAKAN KOTA;14.57;1.41;0.05;54.8267116197708;47.21839803792095
7101;SULAWESI UTARA;BOLAANG MONGONDOW ;18.15;0.04;0.17;43.4730299793994;43.01798259175158
7102;SULAWESI UTARA;MINAHASA ;19.42;0.51;0.17;48.3582585889751;45.80371697369953
7103;SULAWESI UTARA;KEPULAUAN SANGIHE ;24.21;0.22;0.03;44.7086638412139;45.8083475702845
7104;SULAWESI UTARA;KEPULAUAN TALAUD ;28.23;0.0;0.16;45.5618103749519;47.285375464705915
7105;SULAWESI UTARA;MINAHASA SELATAN ;11.56;0.24;0.03;46.472837582003;40.241364598781246
7106;SULAWESI UTARA;MINAHASA UTARA ;19.42;0.48;0.02;44.8101939288849;44.83620817383544
7107;SULAWESI UTARA;BOLAANG MONGONDOW UTARA ;25.87;0.38;0.05;45.3535063180584;47.41623535346914
7108;SULAWESI UTARA;SIAU TAGULANDANG BIARO ;19.37;0.65;0.11;47.0089419205957;46.11144119037287
7109;SULAWESI UTARA;MINAHASA TENGGARA ;11.8;0.05;0.03;47.3114372011652;39.452392686377884
7110;SULAWESI UTARA;BOLAANG MONGONDOW SELATAN ;18.41;0.26;0.04;44.0841117935329;43.456411631556286
7111;SULAWESI UTARA;BOLAANG MONGONDOW TIMUR ;22.41;0.06;0.07;47.2699224425455;44.468194655001696
7171;SULAWESI UTARA;MANADO KOTA;11.64;2.36;0.01;55.2373477216913;50.168759165400644
7172;SULAWESI UTARA;BITUNG KOTA;13.51;1.65;0.02;49.0527904840167;47.71108454402636
7173;SULAWESI UTARA;TOMOHON KOTA;15.15;0.59;0.02;55.4439955928338;43.44418386085638
7174;SULAWESI UTARA;KOTAMOBAGU KOTA;19.14;1.15;0.03;51.1361804400491;47.926884367025266
7201;SULAWESI TENGAH;BANGGAI KEPULAUAN ;14.76;0.28;0.06;44.035850170183;42.027388662351825
7202;SULAWESI TENGAH;BANGGAI ;26.23;0.6;0.06;45.5462104173314;48.67032806291156
7203;SULAWESI TENGAH;MOROWALI ;14.36;0.51;0.15;43.0748758124095;43.42905143888926
7204;SULAWESI TENGAH;POSO ;18.56;0.13;0.02;51.1680818979094;42.80009901211904
7205;SULAWESI TENGAH;DONGGALA ;13.32;0.08;0.04;40.5069269044437;40.32924721694218
7206;SULAWESI TENGAH;TOLI-TOLI ;21.48;0.3;0.05;42.3255577542542;45.074125928011625
7207;SULAWESI TENGAH;BUOL ;19.57;0.02;0.1;44.951283571502;43.17367379277058
7208;SULAWESI TENGAH;PARIGI MOUTONG ;17.93;0.03;0.0;43.2282234630043;41.93624158922226
7209;SULAWESI TENGAH;TOJO UNA-UNA ;19.66;0.33;0.03;40.2414639556521;44.29101299058037
7210;SULAWESI TENGAH;SIGI ;18.16;0.08;0.02;40.7537126401258;42.38519468419698
7211;SULAWESI TENGAH;BANGGAI LAUT ;15.67;0.01;0.04;44.4369290734567;41.050712858458304
7212;SULAWESI TENGAH;MOROWALI UTARA ;19.0;0.02;0.13;44.2728888717331;43.083772893283864
7271;SULAWESI TENGAH;PALU KOTA;16.84;1.4;0.19;54.6790254303027;48.95803834244359
7301;SULAWESI SELATAN;KEPULAUAN SELAYAR ;25.55;0.54;0.39;43.907974470604;49.90008054298406
7302;SULAWESI SELATAN;BULUKUMBA ;19.03;0.5;0.03;43.1450251417361;44.811089738433594
7303;SULAWESI SELATAN;BANTAENG ;21.2;0.45;0.47;46.4864603298411;47.96921465365298
7304;SULAWESI SELATAN;JENEPONTO ;22.95;0.12;0.01;42.7770618760187;44.66254204725631
7305;SULAWESI SELATAN;TAKALAR ;29.65;0.17;0.1;44.07401376314;48.39251237838906
7306;SULAWESI SELATAN;GOWA ;16.25;0.36;0.0;44.12726090571;42.74125175260672
7307;SULAWESI SELATAN;SINJAI ;20.95;0.21;0.35;46.7833926496562;46.06428011078006
7308;SULAWESI SELATAN;MAROS ;18.75;0.8;0.01;47.136364275799;45.99098743831879
7309;SULAWESI SELATAN;PANGKAJENE DAN KEPULAUAN ;23.09;0.2;0.02;41.4542086261063;45.157685638704706
7310;SULAWESI SELATAN;BARRU ;24.74;0.42;0.01;46.1824407018525;46.87897064799475
7311;SULAWESI SELATAN;BONE ;15.65;0.17;0.08;41.1758909921856;42.01686904171396
7312;SULAWESI SELATAN;SOPPENG ;19.77;0.25;0.01;48.9679879939884;43.852688565640065
7313;SULAWESI SELATAN;WAJO ;19.95;0.09;0.0;42.1946260633848;43.12333324971664
7314;SULAWESI SELATAN;SIDENRENG RAPPANG ;21.19;0.41;0.03;47.0764376654126;45.35316754877464
7315;SULAWESI SELATAN;PINRANG ;21.97;0.54;0.11;45.3140154735306;46.756079269670245
7316;SULAWESI SELATAN;ENREKANG ;19.27;0.0;0.01;46.4207930805875;42.44947192634267
7317;SULAWESI SELATAN;LUWU ;16.25;0.14;0.29;44.025947259137;43.30022224956123
7318;SULAWESI SELATAN;TANA TORAJA ;19.77;0.04;0.0;41.6984355385651;42.80688698850713
7322;SULAWESI SELATAN;LUWU UTARA ;17.98;0.2;0.11;42.622051690995;43.36635827286867
7325;SULAWESI SELATAN;LUWU TIMUR ;23.43;0.26;0.05;47.4193819451937;45.758110699480824
7326;SULAWESI SELATAN;TORAJA UTARA ;13.79;0.21;0.04;43.9608545038675;41.15290256942063
7371;SULAWESI SELATAN;MAKASSAR KOTA;11.55;0.84;0.05;52.4659271648452;43.17769516659739
7372;SULAWESI SELATAN;PAREPARE KOTA;26.58;1.08;0.07;52.5867266287884;51.14657164377938
7373;SULAWESI SELATAN;PALOPO KOTA;23.87;0.9;0.16;51.6280754859782;49.58012949822495
7401;SULAWESI TENGGARA;BUTON ;12.74;0.19;0.01;42.6971599165376;40.42343820410064
7402;SULAWESI TENGGARA;MUNA ;16.33;0.07;0.02;48.4433887939037;41.519024651580864
7403;SULAWESI TENGGARA;KONAWE ;14.81;0.36;0.07;44.5659803858177;42.48225395378144
7404;SULAWESI TENGGARA;KOLAKA ;20.65;0.39;0.26;45.1146664063559;46.28363688903996
7405;SULAWESI TENGGARA;KONAWE SELATAN ;9.9;0.12;0.01;41.2719710879026;38.82218854453417
7406;SULAWESI TENGGARA;BOMBANA ;14.27;0.16;0.01;43.309804114259;40.96663550771662
7407;SULAWESI TENGGARA;WAKATOBI ;19.12;0.88;0.02;48.7343686661811;46.58906446314849
7408;SULAWESI TENGGARA;KOLAKA UTARA ;15.2;0.44;0.01;50.2155651148607;42.70382671047355
7409;SULAWESI TENGGARA;BUTON UTARA ;11.13;0.25;0.08;46.0328334890411;40.37142676531292
7410;SULAWESI TENGGARA;KONAWE UTARA ;8.15;0.03;0.06;41.623173267914;37.889722988446586
7411;SULAWESI TENGGARA;KOLAKA TIMUR ;12.15;0.0;0.02;40.2427633744961;39.31807585840154
7412;SULAWESI TENGGARA;KONAWE KEPULAUAN ;11.79;0.04;0.01;40.9195901021862;39.29060938705329
7413;SULAWESI TENGGARA;MUNA BARAT ;19.98;0.0;0.06;47.6649089159385;43.04254796087774
7414;SULAWESI TENGGARA;BUTON TENGAH ;15.63;0.06;0.02;43.2428722652469;41.158571052533794
7415;SULAWESI TENGGARA;BUTON SELATAN ;14.89;0.07;0.02;44.5916267037833;40.87457185128049
7471;SULAWESI TENGGARA;KENDARI KOTA;19.13;0.99;0.07;51.9673025016638;47.38782208544918
7472;SULAWESI TENGGARA;BAUBAU KOTA;18.71;0.71;0.04;56.4760272450329;45.71367958216645
7501;GORONTALO;BOALEMO ;15.87;0.03;0.04;46.5021850787578;41.23457605630214
7502;GORONTALO;GORONTALO ;16.17;0.19;0.01;44.5011890644476;41.95848897148279
7503;GORONTALO;POHUWATO ;15.19;0.36;0.04;48.9010259513152;42.487122886561856
7504;GORONTALO;BONE BOLANGO ;18.97;0.28;0.01;48.0825286844284;43.63619302884303
7505;GORONTALO;GORONTALO UTARA ;20.9;0.09;0.01;46.3121641890309;43.60355808345886
7571;GORONTALO;GORONTALO KOTA;25.64;0.73;0.01;51.1206033283973;48.744269547448596
7601;SULAWESI BARAT;MAJENE ;16.38;0.29;0.19;44.7592921300431;43.5154209976636
7602;SULAWESI BARAT;POLEWALI MANDAR ;21.55;0.51;0.16;42.5181896576713;46.701905073933105
7603;SULAWESI BARAT;MAMASA ;15.42;0.06;0.06;36.5528601085696;41.284848353332904
7604;SULAWESI BARAT;MAMUJU ;19.53;0.6;0.13;39.7724373091284;46.05728739632241
7606;SULAWESI BARAT;MAMUJU TENGAH ;16.88;0.27;0.05;42.4411851037829;42.87392346368226
8102;MALUKU;MALUKU TENGGARA ;12.85;0.45;0.02;37.6413338907229;41.754358475761805
8103;MALUKU;MALUKU TENGAH ;13.96;0.18;0.01;44.9679469644118;40.92225500545407
8104;MALUKU;BURU ;10.56;0.29;0.02;41.3927564800666;39.97465259286721
8105;MALUKU;KEPULAUAN ARU ;16.01;0.34;0.13;28.5157448362801;43.25533209082734
8106;MALUKU;SERAM BAGIAN BARAT ;13.17;0.04;0.01;38.0225507993652;39.908209987341145
8107;MALUKU;SERAM BAGIAN TIMUR ;14.62;0.13;0.06;33.7377982120856;41.257064545473426
8108;MALUKU;MALUKU BARAT DAYA ;10.7;0.08;0.05;35.3734668357038;39.21176614993973
8109;MALUKU;BURU SELATAN ;12.29;0.02;0.16;31.3308133812548;40.24599685918305
8171;MALUKU;AMBON KOTA;8.13;2.2;0.09;57.1660693687718;48.28357855060405
8172;MALUKU;TUAL KOTA;14.1;1.86;0.03;42.5294092131279;49.0209327546157
8201;MALUKU UTARA;HALMAHERA BARAT ;12.44;0.09;0.07;41.0503511721927;40.147787882958525
8202;MALUKU UTARA;HALMAHERA TENGAH ;12.23;0.23;0.06;43.2131573778742;40.659231233985466
8203;MALUKU UTARA;KEPULAUAN SULA ;14.36;0.45;0.02;36.4358165515573;42.43013884274345
8204;MALUKU UTARA;HALMAHERA SELATAN ;15.2;0.48;0.19;33.2882546012299;43.88370844320421
8205;MALUKU UTARA;HALMAHERA UTARA ;21.01;0.48;0.26;40.1664942576099;46.86935147922458
8206;MALUKU UTARA;HALMAHERA TIMUR ;13.98;0.18;0.13;43.3617137465759;41.59198574132031
8207;MALUKU UTARA;PULAU MOROTAI ;19.78;0.64;0.0;41.8851993651919;45.64203828923933
8208;MALUKU UTARA;PULAU TALIABU ;5.96;0.13;0.01;30.5359196302431;37.106072009280034
8271;MALUKU UTARA;TERNATE KOTA;10.15;1.78;0.08;52.807295395988;47.15106446363694
8272;MALUKU UTARA;TIDORE KEPULAUAN KOTA;17.63;0.58;0.04;49.224610990323;44.617026862894086
9101;PAPUA BARAT;FAKFAK ;15.59;0.14;0.15;38.1911070133248;42.23393804647337
9102;PAPUA BARAT;KAIMANA ;11.37;0.2;0.05;31.3482314919357;40.07775090355884
9103;PAPUA BARAT;TELUK WONDAMA ;10.74;0.54;0.05;34.1437912275052;41.39985249939671
9104;PAPUA BARAT;TELUK BINTUNI ;11.71;0.48;0.04;33.4318600048966;41.49583047264864
9105;PAPUA BARAT;MANOKWARI ;13.43;1.41;0.02;40.7755481517709;46.54301123705096
9106;PAPUA BARAT;SORONG SELATAN ;12.4;0.3;0.22;29.7957735195208;41.94659799636664
9108;PAPUA BARAT;RAJA AMPAT ;16.46;0.84;0.06;29.1256516626194;45.43016520116565
9109;PAPUA BARAT;TAMBRAUW ;25.91;0.56;0.01;24.1118973753366;48.06307959952028
9110;PAPUA BARAT;MAYBRAT ;18.65;0.02;0.02;34.4618418244402;42.321420057559514
9111;PAPUA BARAT;MANOKWARI SELATAN ;8.62;0.13;0.02;36.228925263602;38.351584543378955
9171;PAPUA BARAT;SORONG KOTA;19.7;1.29;0.33;48.3761148458726;50.48994595807872
9401;PAPUA;MERAUKE ;16.8;0.37;0.12;36.0885725119253;43.69535485415124
9402;PAPUA;JAYAWIJAYA ;18.9;0.53;0.03;25.4742142845228;44.89444376844298
9403;PAPUA;JAYAPURA ;12.42;0.35;0.19;40.2857917934003;42.02624339024391
9404;PAPUA;NABIRE ;17.78;0.13;0.06;36.2309265055919;42.67128041279925
9409;PAPUA;BIAK NUMFOR ;16.71;1.15;0.02;38.2220970957798;46.78430526630766
9410;PAPUA;PANIAI ;14.61;0.37;0.03;15.3099179539541;42.21966455179787
9411;PAPUA;PUNCAK JAYA ;12.71;0.0;0.09;15.3413408628406;39.95415139332678
9412;PAPUA;MIMIKA ;12.72;0.66;0.13;30.5600431127894;43.29263028830824
9414;PAPUA;MAPPI ;21.39;0.13;0.11;22.3892222399126;44.56221278127258
9415;PAPUA;ASMAT ;18.31;0.01;0.01;15.7508936622277;42.067014658376806
9417;PAPUA;PEGUNUNGAN BINTANG ;12.77;0.51;0.16;16.5548185524522;42.772533138768324
9419;PAPUA;SARMI ;11.16;0.26;0.09;33.8137921665343;40.48709579776429
9420;PAPUA;KEEROM ;10.86;0.06;0.37;33.1506556222288;40.95109615891428
9427;PAPUA;SUPIORI ;10.5;0.63;0.07;38.5901614026384;41.82717508987762
9430;PAPUA;LANNY JAYA ;15.75;0.07;0.02;15.2033042861871;41.25945338479322
9431;PAPUA;MAMBERAMO TENGAH ;7.28;0.11;0.11;23.7310647790369;38.15311454719388
9432;PAPUA;YALIMO ;6.62;0.46;0.02;19.362081515251;39.01338297336333
9471;PAPUA;JAYAPURA KOTA;10.5;0.29;0.08;51.4012090240476;40.278190394119065
